comparison	TC	baseline	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
TC4_vs_tumor	TC4	tumor	ITPA	1.0571960778439785e-157	0.2654503760237759	0.439	0.154	2.3103963085202307e-153
TC4_vs_tumor	TC4	tumor	ADRM1	3.927312578074898e-157	0.3668175223669253	0.511	0.216	8.582748908124882e-153
TC4_vs_tumor	TC4	tumor	ANP32A	8.180210080571369e-157	0.3241426307423405	0.513	0.21	1.787703111008067e-152
TC4_vs_tumor	TC4	tumor	ATP5MG	1.8925881168053715e-156	0.37351451396944857	0.768	0.437	4.136062070466459e-152
TC4_vs_tumor	TC4	tumor	ACTR3	2.6019688342134403e-156	0.3833370481157775	0.684	0.362	5.686342690290052e-152
TC4_vs_tumor	TC4	tumor	TGFBR2	3.5332713071784025e-156	0.26517805989484533	0.345	0.1	7.72161111470768e-152
TC4_vs_tumor	TC4	tumor	PAICS	4.516471615936431e-156	0.2898645748665636	0.394	0.129	9.870297069467478e-152
TC4_vs_tumor	TC4	tumor	DDR1	9.105860423041511e-156	0.38205976880150366	0.652	0.338	1.9899947368514917e-151
TC4_vs_tumor	TC4	tumor	RAB2A	1.3232614491483731e-155	0.37523268255881903	0.757	0.429	2.8918555709688545e-151
TC4_vs_tumor	TC4	tumor	DNAJC21	2.4034914858942323e-155	0.2964852491622047	0.51	0.204	5.252590293273255e-151
TC4_vs_tumor	TC4	tumor	PA2G4	2.615251976447742e-155	0.25427212766543505	0.347	0.101	5.715371669328895e-151
TC4_vs_tumor	TC4	tumor	DYNLT1	3.0041554330183714e-155	0.3706943775183818	0.657	0.335	6.565281283318349e-151
TC4_vs_tumor	TC4	tumor	NSMCE1	4.086959628265115e-155	0.2565184213477247	0.358	0.108	8.931641571610583e-151
TC4_vs_tumor	TC4	tumor	CAPG	4.3374317132553275e-155	0.4209628218912146	0.545	0.246	9.479023266148192e-151
TC4_vs_tumor	TC4	tumor	SPCS1	5.470118079596533e-155	0.34022480155156015	0.658	0.325	1.1954396051150263e-150
TC4_vs_tumor	TC4	tumor	TPRKB	6.475325054451685e-155	0.2538192745979928	0.373	0.116	1.415117537399871e-150
TC4_vs_tumor	TC4	tumor	TRIM2	1.1796342822237147e-154	0.3705704107036221	0.634	0.317	2.577972760371706e-150
TC4_vs_tumor	TC4	tumor	MRPL22	1.7926334818484665e-154	0.26031465286280286	0.399	0.131	3.9176212112316385e-150
TC4_vs_tumor	TC4	tumor	TGOLN2	2.6053363508161312e-154	0.3895003889433225	0.769	0.466	5.693702061073573e-150
TC4_vs_tumor	TC4	tumor	MRPL14	4.7010436335804064e-154	0.35523988240657106	0.621	0.309	1.027366075682662e-149
TC4_vs_tumor	TC4	tumor	CNIH1	7.397774151007765e-154	0.28208728463929866	0.479	0.184	1.6167095629612371e-149
TC4_vs_tumor	TC4	tumor	UBE2D2	8.51067057806471e-154	0.2632182554289037	0.403	0.134	1.8599219481302617e-149
TC4_vs_tumor	TC4	tumor	ANKRD10	1.0974103849632759e-153	0.35153388850488565	0.496	0.203	2.3982806552987434e-149
TC4_vs_tumor	TC4	tumor	ZNRD1	3.297751690457056e-153	0.2602139017331354	0.385	0.125	7.20690654432485e-149
TC4_vs_tumor	TC4	tumor	HNRNPA0	3.66853913470204e-153	0.30624171373493936	0.589	0.262	8.017225424977838e-149
TC4_vs_tumor	TC4	tumor	NENF	6.410829075035659e-153	0.29978872045343563	0.527	0.218	1.401022586058293e-148
TC4_vs_tumor	TC4	tumor	SLC7A11	6.937860983876716e-153	0.5117507869005639	0.281	0.07	1.5162001394164175e-148
TC4_vs_tumor	TC4	tumor	BZW1	7.251983002353194e-153	0.3109350275129076	0.472	0.183	1.584848365334267e-148
TC4_vs_tumor	TC4	tumor	ZDHHC20	8.636387479856372e-153	0.27502881953029784	0.436	0.156	1.8873961198478116e-148
TC4_vs_tumor	TC4	tumor	MLF2	1.411540959494441e-152	0.3310580844874132	0.591	0.276	3.0847816128791515e-148
TC4_vs_tumor	TC4	tumor	COX5A	2.676768879572422e-152	0.40271473050611206	0.857	0.568	5.849810709417571e-148
TC4_vs_tumor	TC4	tumor	RAB14	3.798996966363645e-152	0.311745475681831	0.548	0.237	8.302327970291109e-148
TC4_vs_tumor	TC4	tumor	NDUFS5	7.720583922099e-152	0.3942800843818428	0.854	0.551	1.6872564103355155e-147
TC4_vs_tumor	TC4	tumor	TMED2	1.3465973033555145e-151	0.3179257312112625	0.647	0.311	2.942853746753141e-147
TC4_vs_tumor	TC4	tumor	MRPS18B	1.6831281988190853e-151	0.2872127446264706	0.446	0.165	3.678308365699229e-147
TC4_vs_tumor	TC4	tumor	UFM1	4.13455552111416e-151	0.3681169419581128	0.582	0.268	9.035657635842885e-147
TC4_vs_tumor	TC4	tumor	NDUFA4L2	6.658937333825433e-151	0.46158431132717825	0.134	0.011	1.4552441649342103e-146
TC4_vs_tumor	TC4	tumor	ERGIC3	1.0550241996320881e-150	0.3347390751310603	0.545	0.247	2.305649885875965e-146
TC4_vs_tumor	TC4	tumor	BUD31	1.7217338412708975e-150	0.32002211717982026	0.549	0.246	3.7626771367134196e-146
TC4_vs_tumor	TC4	tumor	UBE2V2	2.953252376724102e-150	0.27143952307870844	0.397	0.135	6.454037744092853e-146
TC4_vs_tumor	TC4	tumor	TPM3	3.8523843187198e-150	0.3937139395420718	0.788	0.487	8.419000690130252e-146
TC4_vs_tumor	TC4	tumor	PPP1R2	4.8851527464335123e-150	0.2874445604969377	0.408	0.141	1.0676012812055797e-145
TC4_vs_tumor	TC4	tumor	CNN3	4.952302251964567e-150	0.31905003331054493	0.341	0.102	1.0822761341443365e-145
TC4_vs_tumor	TC4	tumor	ADAM9	8.110385361133764e-150	0.33895682310808445	0.499	0.205	1.772443616822173e-145
TC4_vs_tumor	TC4	tumor	SDC4	8.476037170646457e-150	0.5061720730043213	0.66	0.359	1.852353163273077e-145
TC4_vs_tumor	TC4	tumor	ENY2	1.4170016224113414e-149	0.33109862626314573	0.593	0.281	3.0967153456177454e-145
TC4_vs_tumor	TC4	tumor	ATP6V0B	1.430620426702662e-149	0.3639633668407656	0.69	0.361	3.1264778805159976e-145
TC4_vs_tumor	TC4	tumor	RTN4	3.9149499238219985e-149	0.40849171738759804	0.729	0.421	8.555731563520596e-145
TC4_vs_tumor	TC4	tumor	TES	3.972554088256373e-149	0.3292391187612616	0.543	0.24	8.681619704475477e-145
TC4_vs_tumor	TC4	tumor	LAMC2	5.71605198219065e-149	0.604047721809233	0.383	0.131	1.2491860001879447e-144
TC4_vs_tumor	TC4	tumor	ASPH	9.406950534842297e-149	0.30497671792927705	0.469	0.183	2.0557949698844357e-144
TC4_vs_tumor	TC4	tumor	SLC38A1	1.2430201323547363e-148	0.3493958750294127	0.652	0.327	2.716496197248041e-144
TC4_vs_tumor	TC4	tumor	SESTD1	1.489509990141294e-148	0.2547267398842223	0.323	0.091	3.255175132454784e-144
TC4_vs_tumor	TC4	tumor	SPTBN1	1.913439898674195e-148	0.4614773948583477	0.856	0.608	4.181631554562586e-144
TC4_vs_tumor	TC4	tumor	TMPRSS4	2.1683410174461438e-148	0.3778202058172268	0.686	0.384	4.738692459526803e-144
TC4_vs_tumor	TC4	tumor	SYAP1	3.0622726598037085e-148	0.3320436502578404	0.604	0.289	6.692290670735024e-144
TC4_vs_tumor	TC4	tumor	NCKAP1	3.160205061931923e-148	0.30402783607854567	0.564	0.253	6.906312142346025e-144
TC4_vs_tumor	TC4	tumor	ERG28	8.50193525351933e-148	0.2517629117780425	0.349	0.106	1.8580129303041143e-143
TC4_vs_tumor	TC4	tumor	PRSS22	1.5746775373931592e-147	0.2998012962883402	0.285	0.072	3.44130029021901e-143
TC4_vs_tumor	TC4	tumor	HSPA4	2.9939872711128435e-147	0.3004306115024745	0.433	0.161	6.543059782290008e-143
TC4_vs_tumor	TC4	tumor	CD164	4.197042732386746e-147	0.3746649308043295	0.8	0.476	9.172217187357995e-143
TC4_vs_tumor	TC4	tumor	P4HB	5.789343278379139e-147	0.41141540080744865	0.816	0.522	1.265203080056977e-142
TC4_vs_tumor	TC4	tumor	EIF4EBP1	7.46180728985668e-147	0.3348313939868823	0.417	0.15	1.6307033651252788e-142
TC4_vs_tumor	TC4	tumor	PSMD12	1.0592125546967248e-146	0.2965169555397693	0.425	0.156	2.3148031170342225e-142
TC4_vs_tumor	TC4	tumor	PCYOX1	1.3969846249126173e-146	0.25148561729846386	0.364	0.115	3.052970199284034e-142
TC4_vs_tumor	TC4	tumor	ODC1	3.4520541787733403e-146	0.38330676785756634	0.538	0.235	7.544119202291258e-142
TC4_vs_tumor	TC4	tumor	MRPL52	5.939035636864293e-146	0.3146280841888874	0.629	0.308	1.2979168480803225e-141
TC4_vs_tumor	TC4	tumor	EIF3B	6.327560912841194e-146	0.31303215648364463	0.544	0.239	1.3828251618923145e-141
TC4_vs_tumor	TC4	tumor	STT3B	9.624261940927993e-146	0.29613982295938507	0.479	0.19	2.1032862045704037e-141
TC4_vs_tumor	TC4	tumor	PTTG1IP	1.154391450688811e-145	0.3685296079547283	0.7	0.381	2.5228070763353277e-141
TC4_vs_tumor	TC4	tumor	FAM210B	2.6016101653098094e-145	0.3200667863574762	0.365	0.119	5.685558855268058e-141
TC4_vs_tumor	TC4	tumor	SELENOF	3.3384553753829016e-145	0.3019143917523413	0.602	0.286	7.295860377361793e-141
TC4_vs_tumor	TC4	tumor	PLOD3	4.838018177502462e-145	0.2640256291677846	0.394	0.135	1.0573004925113881e-140
TC4_vs_tumor	TC4	tumor	RPS29	5.1172887565168175e-145	0.44315969226191876	0.962	0.789	1.1183322848491854e-140
TC4_vs_tumor	TC4	tumor	XPO1	1.0736399385940507e-144	0.2757347081112166	0.451	0.171	2.3463327218034383e-140
TC4_vs_tumor	TC4	tumor	YIPF6	1.366675954791754e-144	0.2725310898617892	0.412	0.146	2.986733631601899e-140
TC4_vs_tumor	TC4	tumor	MAP1LC3B	1.9631892363679086e-144	0.38618986437129244	0.628	0.32	4.290353757158427e-140
TC4_vs_tumor	TC4	tumor	SMARCC1	2.047440498857936e-144	0.30965207119178795	0.539	0.234	4.474476466204134e-140
TC4_vs_tumor	TC4	tumor	UPF3A	3.398418181277681e-144	0.25543099192347296	0.344	0.106	7.426903093364245e-140
TC4_vs_tumor	TC4	tumor	NEU1	3.884120126815063e-144	0.34208623945774785	0.46	0.183	8.488356125141638e-140
TC4_vs_tumor	TC4	tumor	DIAPH1	5.644412219933217e-144	0.2942500166756811	0.486	0.197	1.2335298465442054e-139
TC4_vs_tumor	TC4	tumor	ENAH	6.259157197566507e-144	0.2700628511937856	0.376	0.125	1.3678762139561843e-139
TC4_vs_tumor	TC4	tumor	YY1	1.09619628483454e-143	0.31889543173591395	0.662	0.34	2.3956273608774038e-139
TC4_vs_tumor	TC4	tumor	MRPS34	1.287300254852173e-143	0.34276661828029675	0.64	0.331	2.813265976953939e-139
TC4_vs_tumor	TC4	tumor	PSMD2	2.4955501290143963e-143	0.2845672256622145	0.456	0.177	5.453775251948062e-139
TC4_vs_tumor	TC4	tumor	CAP1	2.7269030885128306e-143	0.37020385245872334	0.738	0.42	5.95937400963594e-139
TC4_vs_tumor	TC4	tumor	KRT8	2.7791499085294226e-143	0.5590379472811264	0.99	0.931	6.0735542101002e-139
TC4_vs_tumor	TC4	tumor	MIF	3.334083966693131e-143	0.3287135833034083	0.428	0.161	7.286307100811169e-139
TC4_vs_tumor	TC4	tumor	STK24	3.6366079665700434e-143	0.33743834859887184	0.628	0.317	7.947443050142172e-139
TC4_vs_tumor	TC4	tumor	TMBIM6	1.1286316561066706e-142	0.3868899858915613	0.958	0.756	2.466511621255518e-138
TC4_vs_tumor	TC4	tumor	ATP5PB	1.266392824537695e-142	0.33030912142226376	0.641	0.32	2.7675748787446786e-138
TC4_vs_tumor	TC4	tumor	EIF3A	1.938140939671745e-142	0.3513577131811756	0.753	0.436	4.235613209558632e-138
TC4_vs_tumor	TC4	tumor	FOXO3	6.2001759655843224e-142	0.3399646534483539	0.468	0.19	1.354986455518798e-137
TC4_vs_tumor	TC4	tumor	TFG	6.619034810238483e-142	0.296281528174831	0.556	0.25	1.446523867429518e-137
TC4_vs_tumor	TC4	tumor	TXNRD1	1.0721902681256245e-141	0.28661360616146386	0.371	0.124	2.34316461196174e-137
TC4_vs_tumor	TC4	tumor	MSMO1	1.2312404303294093e-141	0.40442916686392616	0.418	0.155	2.6907528364418913e-137
TC4_vs_tumor	TC4	tumor	PSMB6	2.716811564126596e-141	0.31205749273928973	0.544	0.247	5.937319992242263e-137
TC4_vs_tumor	TC4	tumor	EI24	6.625334923869676e-141	0.2872277090769432	0.534	0.233	1.447900694262479e-136
TC4_vs_tumor	TC4	tumor	DNAJC7	8.002635717916436e-141	0.29003847576344666	0.468	0.189	1.748896009793458e-136
TC4_vs_tumor	TC4	tumor	SPCS2	1.0330412966608674e-140	0.2794777204106491	0.451	0.172	2.2576084497226598e-136
TC4_vs_tumor	TC4	tumor	CXCL1	1.572309339443012e-140	0.6795955773651272	0.284	0.076	3.436124830418758e-136
TC4_vs_tumor	TC4	tumor	RPL36AL	1.8786893657522906e-140	0.3445727403071608	0.942	0.713	4.105687739915056e-136
TC4_vs_tumor	TC4	tumor	PUM1	4.464558224803458e-140	0.29684562509109036	0.582	0.271	9.756845544485477e-136
TC4_vs_tumor	TC4	tumor	CCDC85B	6.712980491426969e-140	0.26715084843697684	0.391	0.134	1.4670547565964497e-135
TC4_vs_tumor	TC4	tumor	PPP2R2A	6.890414808395106e-140	0.3114731726251645	0.45	0.18	1.5058312522266664e-135
TC4_vs_tumor	TC4	tumor	FAM136A	9.80538397688869e-140	0.27965966448169205	0.463	0.185	2.1428686143092543e-135
TC4_vs_tumor	TC4	tumor	PSME1	1.6669342795812381e-139	0.34147538486575896	0.693	0.384	3.6429181745968377e-135
TC4_vs_tumor	TC4	tumor	DDX1	2.329890791866511e-139	0.2645341596380587	0.42	0.155	5.0917433365450736e-135
TC4_vs_tumor	TC4	tumor	KLF5	2.8702306500137427e-139	0.4273031150677731	0.882	0.628	6.272602062540033e-135
TC4_vs_tumor	TC4	tumor	JTB	4.482329557629629e-139	0.35421535605689214	0.722	0.404	9.795683015243791e-135
TC4_vs_tumor	TC4	tumor	PGLS	4.994587159826649e-139	0.3325765095620661	0.601	0.305	1.0915170779085159e-134
TC4_vs_tumor	TC4	tumor	MRPL20	8.15850551267737e-139	0.3152288788840512	0.561	0.264	1.7829597947405125e-134
TC4_vs_tumor	TC4	tumor	QPRT	1.2572319180807545e-138	0.45117918998018186	0.412	0.163	2.747554633773681e-134
TC4_vs_tumor	TC4	tumor	ANXA1	1.2747868115003635e-138	0.3738097620294655	0.257	0.062	2.7859190978528943e-134
TC4_vs_tumor	TC4	tumor	PFN1	2.0882426686886302e-138	0.3759290388018516	0.911	0.66	4.563645528152133e-134
TC4_vs_tumor	TC4	tumor	ECHS1	3.435662879446293e-138	0.3643806794426	0.693	0.391	7.508297656741928e-134
TC4_vs_tumor	TC4	tumor	PYCARD	3.619991099168193e-138	0.39061467857530735	0.582	0.285	7.911128548122169e-134
TC4_vs_tumor	TC4	tumor	EPS8	6.334926662719311e-138	0.32534455999273304	0.655	0.34	1.3844348728706782e-133
TC4_vs_tumor	TC4	tumor	EIF3G	1.3407563873361883e-137	0.3159789414992215	0.664	0.352	2.930089008884506e-133
TC4_vs_tumor	TC4	tumor	LAMB3	2.202009660611017e-137	0.5916837302802327	0.631	0.346	4.812271912299316e-133
TC4_vs_tumor	TC4	tumor	SFT2D1	3.370697927819077e-137	0.29146677626682793	0.492	0.21	7.366323251455812e-133
TC4_vs_tumor	TC4	tumor	TMEM45B	1.2232873444908091e-136	0.37421796317560535	0.598	0.302	2.6733721626502143e-132
TC4_vs_tumor	TC4	tumor	ZBTB20	3.389426825405376e-136	0.4346358548677927	0.496	0.221	7.407253384240909e-132
TC4_vs_tumor	TC4	tumor	UBE2N	7.181940828244824e-136	0.2583624315570672	0.422	0.158	1.569541348604624e-131
TC4_vs_tumor	TC4	tumor	AP2M1	7.843150995103118e-136	0.2785030550442538	0.535	0.24	1.7140422184698353e-131
TC4_vs_tumor	TC4	tumor	MRFAP1	9.196380833516803e-136	0.2833427956260989	0.514	0.226	2.0097770673567621e-131
TC4_vs_tumor	TC4	tumor	TAF1D	1.2358600620959349e-135	0.32901892879939804	0.558	0.261	2.700848579704456e-131
TC4_vs_tumor	TC4	tumor	PDZD8	2.249528073888057e-135	0.30785674951897374	0.501	0.215	4.91611865267496e-131
TC4_vs_tumor	TC4	tumor	TMED10	2.5953854126470356e-135	0.2926767680339577	0.685	0.359	5.671955280798832e-131
TC4_vs_tumor	TC4	tumor	PSMC6	5.9527069009456e-135	0.26008430328964605	0.442	0.172	1.3009045661326514e-130
TC4_vs_tumor	TC4	tumor	NIPSNAP2	9.555942996057372e-135	0.25963901619305363	0.423	0.16	2.088355782358378e-130
TC4_vs_tumor	TC4	tumor	LYZ	1.013150611501783e-134	1.3288304999058065	0.513	0.246	2.2141393463759967e-130
TC4_vs_tumor	TC4	tumor	MYCBP2	1.200926967865317e-134	0.27751542223240877	0.408	0.148	2.624505795572864e-130
TC4_vs_tumor	TC4	tumor	TRAPPC2L	1.2500586768210843e-134	0.28159309358352586	0.463	0.191	2.7318782323247977e-130
TC4_vs_tumor	TC4	tumor	RAB11A	1.271658042007924e-134	0.31523077911435893	0.66	0.348	2.779081485004117e-130
TC4_vs_tumor	TC4	tumor	HNRNPM	1.6313676275670882e-134	0.31572557629153664	0.597	0.292	3.5651908132851147e-130
TC4_vs_tumor	TC4	tumor	GNB1	1.6756579098876993e-134	0.3178144816561458	0.632	0.329	3.661982796268578e-130
TC4_vs_tumor	TC4	tumor	DMAC1	1.8082827004449806e-134	0.34853805498773743	0.51	0.233	3.951821013552461e-130
TC4_vs_tumor	TC4	tumor	CXCL3	1.8935206940746603e-134	0.682938126494406	0.363	0.128	4.138100124830763e-130
TC4_vs_tumor	TC4	tumor	RBM39	1.9537726438435165e-134	0.41362070834197306	0.776	0.503	4.269774735855621e-130
TC4_vs_tumor	TC4	tumor	LRRC75A	2.1514325278154094e-134	0.42522431448587444	0.495	0.222	4.701740646287796e-130
TC4_vs_tumor	TC4	tumor	IGFBP3	2.3427184746097586e-134	0.2803607781614679	0.123	0.011	5.119776954412167e-130
TC4_vs_tumor	TC4	tumor	NAA50	3.278213700758464e-134	0.2529970695250132	0.424	0.16	7.164208221637548e-130
TC4_vs_tumor	TC4	tumor	APH1A	5.663501319927012e-134	0.28202272843495074	0.511	0.225	1.2377015784568491e-129
TC4_vs_tumor	TC4	tumor	CLDN2	8.815928029780459e-134	0.2540184653842688	0.166	0.025	1.9266329116282216e-129
TC4_vs_tumor	TC4	tumor	NUDT21	9.335886912551008e-134	0.2505055242846322	0.37	0.127	2.040264725868897e-129
TC4_vs_tumor	TC4	tumor	CLIC3	1.1586358756992916e-133	0.2725684939739945	0.204	0.04	2.5320828427532318e-129
TC4_vs_tumor	TC4	tumor	DBI	1.8188298380069655e-133	0.46404939938675493	0.817	0.548	3.974870727980422e-129
TC4_vs_tumor	TC4	tumor	GTF3C6	1.9398166669019476e-133	0.2811498032338713	0.508	0.222	4.2392753438475165e-129
TC4_vs_tumor	TC4	tumor	PARP4	2.5414842964044168e-133	0.2989061431725547	0.474	0.199	5.554159781362213e-129
TC4_vs_tumor	TC4	tumor	ANXA5	2.712773512356039e-133	0.2805407310758215	0.421	0.156	5.928495233902887e-129
TC4_vs_tumor	TC4	tumor	PRELID1	2.86861853758429e-133	0.346338290286603	0.646	0.352	6.269078952036708e-129
TC4_vs_tumor	TC4	tumor	FDPS	4.069440482271896e-133	0.46217562264724527	0.552	0.266	8.893355229957002e-129
TC4_vs_tumor	TC4	tumor	HSPB1	4.435437624434343e-133	0.5962507121631172	0.657	0.383	9.693205384438813e-129
TC4_vs_tumor	TC4	tumor	MAGOH	4.626340870412872e-133	0.25402560934779805	0.414	0.156	1.011040533820029e-128
TC4_vs_tumor	TC4	tumor	ZKSCAN1	7.150599745576831e-133	0.43447203498806275	0.741	0.458	1.5626920683983606e-128
TC4_vs_tumor	TC4	tumor	CWC15	7.321390956821596e-133	0.2598224807634427	0.439	0.173	1.6000167797037916e-128
TC4_vs_tumor	TC4	tumor	MRPL13	8.685180358145967e-133	0.25846361532524337	0.393	0.143	1.8980593154692196e-128
TC4_vs_tumor	TC4	tumor	FBL	1.0406635797029773e-132	0.31612167036268884	0.552	0.257	2.2742661870828865e-128
TC4_vs_tumor	TC4	tumor	ACSL3	2.936626629236002e-132	0.3293646453521112	0.483	0.207	6.417703835532359e-128
TC4_vs_tumor	TC4	tumor	KRT10	4.6512698215006455e-132	0.34026465459772237	0.54	0.256	1.016488506790751e-127
TC4_vs_tumor	TC4	tumor	TMSB4X	5.1659159753214285e-132	0.5551583674098377	0.988	0.97	1.128959277246745e-127
TC4_vs_tumor	TC4	tumor	ATP5MC3	8.200774933410107e-132	0.437421296424932	0.885	0.662	1.7921973539474448e-127
TC4_vs_tumor	TC4	tumor	LSM8	1.0399681673133436e-131	0.26166792856116805	0.464	0.19	2.272746432846581e-127
TC4_vs_tumor	TC4	tumor	CMTM6	1.0634951021521807e-131	0.3063423320299681	0.528	0.239	2.3241621962433756e-127
TC4_vs_tumor	TC4	tumor	GSPT1	1.1660774580410123e-131	0.3386633234026846	0.601	0.312	2.5483456768028282e-127
TC4_vs_tumor	TC4	tumor	SDHC	2.2280608447067562e-131	0.2663536457232326	0.453	0.183	4.8692041700221454e-127
TC4_vs_tumor	TC4	tumor	ZC3H13	2.4742095776431945e-131	0.32388035005780913	0.529	0.243	5.407137610981437e-127
TC4_vs_tumor	TC4	tumor	TMED9	2.7157775480649116e-131	0.31696180631996623	0.616	0.312	5.935060253541058e-127
TC4_vs_tumor	TC4	tumor	ACSL5	3.1882133597391324e-131	0.3700434923494034	0.603	0.318	6.9675214763739e-127
TC4_vs_tumor	TC4	tumor	PDIA4	3.482542709341819e-131	0.3535892152492703	0.635	0.331	7.610748836995612e-127
TC4_vs_tumor	TC4	tumor	MRPS6	8.404745642716183e-131	0.28254546269303815	0.364	0.125	1.8367731127591946e-126
TC4_vs_tumor	TC4	tumor	PSMD11	1.3942638355259222e-130	0.29859255847695787	0.452	0.187	3.0470241861583505e-126
TC4_vs_tumor	TC4	tumor	GHITM	2.0175254634085127e-130	0.33333066654654103	0.684	0.376	4.409100147732964e-126
TC4_vs_tumor	TC4	tumor	B4GALT5	3.81958892201287e-130	0.2898561986906601	0.402	0.151	8.347329630166925e-126
TC4_vs_tumor	TC4	tumor	MDH1	7.864741157793197e-130	0.2824099171705125	0.538	0.248	1.7187605326241252e-125
TC4_vs_tumor	TC4	tumor	TRAM1	1.1601413639420553e-129	0.31901414711675363	0.509	0.229	2.535372936758968e-125
TC4_vs_tumor	TC4	tumor	TFF2	1.344034464699082e-129	0.6351058310335469	0.17	0.027	2.9372529191533737e-125
TC4_vs_tumor	TC4	tumor	SDCBP	3.3018161536347896e-129	0.3430875587718746	0.582	0.293	7.215789022153469e-125
TC4_vs_tumor	TC4	tumor	ZNHIT1	7.767742399631567e-129	0.3105850473074804	0.685	0.391	1.6975624240154828e-124
TC4_vs_tumor	TC4	tumor	ZMYM2	8.110518025299553e-129	0.30850944101244415	0.454	0.191	1.7724726092489644e-124
TC4_vs_tumor	TC4	tumor	DDT	1.5414389828427788e-128	0.33924815822370935	0.718	0.421	3.368660753104609e-124
TC4_vs_tumor	TC4	tumor	MAGT1	3.1953077376492506e-128	0.25370647585211237	0.381	0.137	6.983025529858672e-124
TC4_vs_tumor	TC4	tumor	SBDS	3.7682601491026595e-128	0.31234948712388855	0.609	0.312	8.235155729848952e-124
TC4_vs_tumor	TC4	tumor	ARPC5L	4.401039105921985e-128	0.2771301349276064	0.495	0.218	9.618030862081907e-124
TC4_vs_tumor	TC4	tumor	MRPL11	1.1072344590303857e-127	0.26044119484501294	0.406	0.155	2.419750186765005e-123
TC4_vs_tumor	TC4	tumor	RAMP1	2.126612147843161e-127	0.2775630627938042	0.188	0.035	4.647498187896444e-123
TC4_vs_tumor	TC4	tumor	AZIN1	2.862270506004048e-127	0.2511039846272947	0.405	0.152	6.255205963821246e-123
TC4_vs_tumor	TC4	tumor	RAB11FIP1	3.4089445055369597e-127	0.5430355055383882	0.829	0.612	7.449907322400472e-123
TC4_vs_tumor	TC4	tumor	NDUFB9	3.4856464063631902e-127	0.2915198203796215	0.521	0.239	7.617531656466117e-123
TC4_vs_tumor	TC4	tumor	USP7	5.798716861460597e-127	0.2774125775948886	0.523	0.24	1.267251582903599e-122
TC4_vs_tumor	TC4	tumor	MGAT5	6.965649617244538e-127	0.2760094867963549	0.356	0.124	1.5222730673526215e-122
TC4_vs_tumor	TC4	tumor	RHOA	1.1901813893294955e-126	0.329466124195691	0.769	0.47	2.6010224082406793e-122
TC4_vs_tumor	TC4	tumor	RPL41	1.2396409661388689e-126	0.3438615575237183	0.615	0.319	2.709111367399884e-122
TC4_vs_tumor	TC4	tumor	ICA1	2.295881649283076e-126	0.2654364870131366	0.484	0.21	5.017419756343235e-122
TC4_vs_tumor	TC4	tumor	VGLL4	2.845604798279623e-126	0.2542197967790211	0.417	0.162	6.218784726160289e-122
TC4_vs_tumor	TC4	tumor	ITGB1	4.546142612210341e-126	0.3331113321385982	0.502	0.229	9.93514006472448e-122
TC4_vs_tumor	TC4	tumor	IDH2	1.3080066950793796e-125	0.3067619586657789	0.451	0.188	2.8585178314264763e-121
TC4_vs_tumor	TC4	tumor	AC020656.1	1.7077448805891155e-125	0.50202672393603065	0.184	0.035	3.732105662039453e-121
TC4_vs_tumor	TC4	tumor	HTATIP2	1.781616146052662e-125	0.30900626077647697	0.492	0.222	3.893543925583487e-121
TC4_vs_tumor	TC4	tumor	LGMN	3.247668194764881e-125	0.27247672004582324	0.383	0.142	7.097454072839171e-121
TC4_vs_tumor	TC4	tumor	SERINC1	1.2636760143015332e-124	0.3116140397440232	0.478	0.212	2.7616375616545706e-120
TC4_vs_tumor	TC4	tumor	SNX9	1.2738895955554486e-124	0.3333812978215697	0.46	0.198	2.7839583221268773e-120
TC4_vs_tumor	TC4	tumor	AK3	1.1139687942344947e-123	0.29386934925272085	0.566	0.281	2.4344674029200646e-119
TC4_vs_tumor	TC4	tumor	LBR	1.7009679943025367e-123	0.2753681095758008	0.462	0.194	3.7172954547487636e-119
TC4_vs_tumor	TC4	tumor	LARS	3.407713615468486e-123	0.28763414144911226	0.456	0.196	7.447217335244829e-119
TC4_vs_tumor	TC4	tumor	GNB2	3.764738957159233e-123	0.3009082161598209	0.701	0.408	8.227460516975788e-119
TC4_vs_tumor	TC4	tumor	RTN3	4.194141901063843e-123	0.26803671839763127	0.54	0.255	9.165877710584923e-119
TC4_vs_tumor	TC4	tumor	AREG	4.403598361912851e-123	0.8507702031884212	0.586	0.332	9.623623860124345e-119
TC4_vs_tumor	TC4	tumor	PSMB9	5.7776899072308246e-123	0.3921653564121028	0.429	0.182	1.2626563523262244e-118
TC4_vs_tumor	TC4	tumor	LCN15	7.39560356575408e-123	0.9380316131722483	0.201	0.044	1.6162352032598967e-118
TC4_vs_tumor	TC4	tumor	MLEC	1.4296193047647934e-122	0.32001587955135724	0.658	0.353	3.1242900286329796e-118
TC4_vs_tumor	TC4	tumor	RAD21	1.9801533137565445e-122	0.3141282020511304	0.572	0.288	4.327427051883552e-118
TC4_vs_tumor	TC4	tumor	NFAT5	4.5943231339319717e-122	0.31361173307335755	0.456	0.198	1.004043377689493e-117
TC4_vs_tumor	TC4	tumor	CEBPZ	5.4804814285822e-122	0.26902072209452527	0.494	0.22	1.1977044114023541e-117
