cell_type_epi	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
TC1	PHLDA2	2.224012810444913e-47	0.27771173615996025	0.525	0.379	4.860357595946313e-43
TC1	ASF1B	0	0.2772059574328135	0.284	0.019	0
TC1	TTC3	3.3494912782661005e-122	0.2751333338778261	0.66	0.383	7.319978239522736e-118
TC1	IGF2BP1	0	0.27455253574085836	0.198	0.015	0
TC1	DYNLL1	6.857576148697175e-61	0.2736714030049088	0.803	0.656	1.4986546915362806e-56
TC1	RBM28	3.1841507034626947e-251	0.2734532369973224	0.389	0.116	6.958642947347374e-247
TC1	MACC1	6.029798811320671e-162	0.2734425722240923	0.398	0.155	1.3177522322260193e-157
TC1	NCAPG	0	0.2732681230427313	0.251	0.012	0
TC1	PUS7L	2.810458575720323e-219	0.27206401748621334	0.389	0.126	6.141976171379194e-215
TC1	MTIF3	5.272091723435626e-130	0.2719435033632139	0.493	0.245	1.1521629252396218e-125
TC1	FTL	2.4036969217290433e-36	0.27191930817851384	0.936	0.898	5.253039252746652e-32
TC1	NOC3L	0	0.27146061208659467	0.341	0.071	0
TC1	RSL24D1	2.683084882744655e-169	0.271207848547519	0.473	0.2	5.863613702750169e-165
TC1	AGO2	7.206806549285819e-165	0.2708359816768002	0.445	0.186	1.574975503280923e-160
TC1	MYB	2.9951237272918087e-236	0.27070117047396397	0.404	0.128	6.545543393623519e-232
TC1	ACAT2	8.40458886285215e-174	0.26976902793890495	0.351	0.123	1.8367388500877087e-169
TC1	CYB5A	5.467649254910845e-103	0.26907369651407137	0.584	0.346	1.1949000681682161e-98
TC1	RPIA	2.060376917628093e-253	0.268377296103421	0.382	0.112	4.502747715784435e-249
TC1	PNN	1.9329995534906e-105	0.26815149114570563	0.609	0.364	4.224377224198358e-101
TC1	REXO2	3.723944510001293e-208	0.2681450074159162	0.378	0.125	8.138308332156826e-204
TC1	LIMS1	4.335397960872124e-219	0.2679962306454424	0.378	0.12	9.47457870368994e-215
TC1	DBF4	0	0.2679331013163322	0.331	0.073	0
TC1	HES6	6.932961622463287e-130	0.267600083841947	0.403	0.178	1.5151294329731268e-125
TC1	ATP6AP2	6.897036498283481e-141	0.2669017279860888	0.44	0.198	1.507278356334872e-136
TC1	CCDC167	1.6000483776892132e-260	0.2665335315405599	0.314	0.078	3.4967457246020065e-256
TC1	H2AFX	8.223425703098112e-131	0.26568176656501075	0.451	0.212	1.7971474531550612e-126
TC1	ENAH	5.504584808232543e-226	0.26565625291874706	0.386	0.121	1.20297196399114e-221
TC1	CIP2A	0	0.2649718142082895	0.275	0.02	0
TC1	TPM4	3.86544583482928e-84	0.26436133767755043	0.614	0.4	8.447545327435908e-80
TC1	INSIG1	4.4220314738781643e-100	0.26408552772766003	0.323	0.143	9.66390758301334e-96
TC1	RANBP2	1.353484769739915e-150	0.26408153309180316	0.501	0.23	2.95790561578961e-146
TC1	CTBP2	1.6476547632198486e-132	0.2631574127601152	0.568	0.304	3.600784719540657e-128
TC1	CDCA8	0	0.2625608192067824	0.283	0.033	0
TC1	ARHGAP11A	0	0.2620678131066013	0.263	0.015	0
TC1	EIF2AK2	4.149634527909697e-130	0.2617463145928635	0.474	0.232	9.068611297293851e-126
TC1	ZNF703	1.2784833008717957e-113	0.26086614549760023	0.498	0.265	2.7939974057252223e-109
TC1	CD3EAP	0	0.2594573418585721	0.29	0.052	0
TC1	CEP78	0	0.2584006709801905	0.286	0.041	0
TC1	SYAP1	1.1202220469265092e-104	0.2578529534108079	0.564	0.33	2.448133261353193e-100
TC1	SNHG8	4.821557558166158e-113	0.2578172326565366	0.598	0.335	1.053703188761632e-108
TC1	PKP2	7.142738682038905e-125	0.2570158932614947	0.534	0.28	1.5609741115727824e-120
TC1	SNHG15	1.4267829857368083e-253	0.25628083712136335	0.361	0.1	3.1180915370292207e-249
TC1	PAFAH1B3	1.248240922149135e-220	0.2557485766233142	0.368	0.114	2.7279057112647196e-216
TC1	EHF	1.7982381306499222e-80	0.25558794310240607	0.598	0.381	3.92986961072234e-76
TC1	PRPF38B	5.082425974715716e-132	0.25490990163922184	0.606	0.325	1.1107133725143726e-127
TC1	CCNI	6.549675609390111e-95	0.25469906482884386	0.72	0.494	1.4313661076761148e-90
TC1	PHGDH	0	0.2545717146966291	0.221	0.021	0
TC1	MAT2A	7.985794884822545e-119	0.25456212408518114	0.465	0.23	1.745215614129119e-114
TC1	ANLN	0	0.2544534800632423	0.256	0.019	0
TC1	GCHFR	1.2993776613640384e-145	0.25369285108780243	0.374	0.15	2.8396599411449696e-141
TC1	VIL1	5.213253504679447e-88	0.2535263025067217	0.652	0.436	1.1393044209126464e-83
TC1	NCAPG2	0	0.2532385859266244	0.27	0.022	0
TC1	YWHAH	2.0045559062973666e-127	0.25270003161516913	0.483	0.239	4.380756477622265e-123
TC1	NFE2L3	5.558408229439207e-227	0.2525593384236534	0.322	0.089	1.2147345344616443e-222
TC1	CRTAP	1.6635897258897716e-229	0.25206049030247274	0.34	0.097	3.6356089869595066e-225
TC1	MGST2	6.885800529712543e-90	0.2514483159023327	0.492	0.284	1.504822847763379e-85
TC1	MDN1	6.461309905305967e-189	0.2514299183027727	0.345	0.113	1.412054666705566e-184
TC1	STRBP	1.356578031338559e-189	0.25120669908222815	0.371	0.128	2.964665629687287e-185
TC1	MRE11	2.130090003187545e-267	0.25098901297452164	0.346	0.09	4.6550986929660605e-263
TC2	HLA-DRA	5.637612239692692e-18	1.0136368926585964	0.136	0.072	1.232043778862441e-13
TC2	CD74	1.031249560081515e-5	0.7573103293470023	0.212	0.17	0.2253692788602143
TC2	SRGN	9.624604958808087e-79	0.6659389141119826	0.183	0.056	2.1033611676979194e-74
TC2	IGHA1	0.002478058197278503	0.5116790555729551	0.357	0.398	1
TC2	LYZ	1.3079883784759284e-19	0.5040102799673685	0.273	0.178	2.858477802321294e-15
TC2	VIM	2.2933740377174864e-57	0.49725731151754726	0.177	0.064	5.0119396220277945e-53
TC2	CXCR4	4.442146443421167e-81	0.47134640607015993	0.154	0.041	9.707866837452619e-77
TC2	TNFAIP3	1.1575852563348873e-9	0.40179564037748117	0.176	0.126	2.5297868191942626e-5
TC2	MKI67	3.7006436418213866e-80	0.39647918959338735	0.284	0.108	8.087386614836459e-76
TC2	CENPF	1.1416731047924122e-55	0.3767443566092911	0.249	0.105	2.4950124032133376e-51
TC2	TSC22D3	9.064906774646547e-29	0.3673971374416699	0.176	0.088	1.9810447265312562e-24
TC2	PTPRC	1.5563155680088415e-141	0.34010533506374047	0.136	0.021	3.401172042326522e-137
TC2	RGS1	3.3831076400803524e-53	0.3348855905971281	0.111	0.031	7.393443436631602e-49
TC2	CXCL8	2.5005262645448574e-22	0.3264618347155489	0.11	0.048	5.464650098536331e-18
TC2	S100A4	9.111734516197184e-30	0.3169447761446029	0.172	0.082	1.9912784611697325e-25
TC2	RNF43	1.7360531890263998e-35	0.2536403112176184	0.353	0.215	3.793970639298294e-31
TC3	IGLC3	0.052463871694154424	1.6563172867092217	0.191	0.175	1
TC3	IGKC	0.048709840466512375	0.8933679751464467	0.714	0.768	1
TC3	IGLC2	0.0027672987238521202	0.8507068767925949	0.298	0.271	1
TC3	LYZ	4.943961942271315e-107	0.8489127186556844	0.397	0.172	1.080453442863973e-102
TC3	VIM	2.6920440134938974e-39	0.6244946510323888	0.153	0.064	5.883192987089564e-35
TC3	IGHA1	0.37998959209603184	0.5850376461705746	0.393	0.397	1
TC3	JCHAIN	0.006883219819137863	0.5677906926633989	0.246	0.288	1
TC3	RPL12	4.407228837216012e-146	0.5263224304346843	0.988	0.895	9.631557900851872e-142
TC3	LCN15	7.018884656817198e-61	0.515579523703543	0.153	0.05	1.5339070529008303e-56
TC3	SRGN	4.8372063476759805e-32	0.5127211036023421	0.135	0.058	1.0571230752211088e-27
TC3	S100A11	8.35237644656696e-136	0.49705120203255837	0.787	0.506	1.8253283486327437e-131
TC3	RPS2	2.0090953429119485e-139	0.4730254878002609	0.987	0.84	4.390676962399772e-135
TC3	RPL13	1.1886723706273266e-110	0.45662920253836425	0.978	0.841	2.5977245987689593e-106
TC3	RPS19	1.2554719604634739e-104	0.45058806866938017	0.987	0.861	2.743708422396876e-100
TC3	RPL21	1.4447715029600153e-99	0.42862233849329634	0.931	0.755	3.1574036425688175e-95
TC3	MMP7	9.272328804281955e-74	0.4228667691463455	0.127	0.032	2.0263747368877786e-69
TC3	RPL37	7.966671692054549e-117	0.41337002438285264	0.987	0.875	1.741036431581601e-112
TC3	RPS18	5.542165601400837e-89	0.4057542282548323	0.984	0.913	1.2111848705301388e-84
TC3	TGFBI	3.711491502511679e-209	0.396247684789654	0.383	0.106	8.111093529589023e-205
TC3	HSP90AB1	7.501502399721694e-114	0.39158795042083105	0.893	0.683	1.639378334435179e-109
TC3	PMEPA1	4.092424056578683e-66	0.38901954320316884	0.42	0.235	8.943583533247054e-62
TC3	RPL7A	1.736639433572153e-107	0.387408574228187	0.966	0.823	3.795251818128583e-103
TC3	LCN2	4.689257397246538e-24	0.3753524501007759	0.465	0.333	1.0247903115942584e-19
TC3	RPS15A	1.024935089243083e-99	0.37298455895266214	0.946	0.782	2.2398931440318336e-95
TC3	RPL6	5.46582045735752e-109	0.36904464917643365	0.927	0.689	1.1945004027509124e-104
TC3	RPL35A	1.1139460483899517e-98	0.36741250052287056	0.963	0.813	2.4344176941514006e-94
TC3	KCNQ1OT1	6.915590888936711e-15	0.3672767375838175	0.529	0.462	1.5113332328682287e-10
TC3	RPS4X	4.40657435890058e-110	0.3670791792464969	0.961	0.78	9.630127603941327e-106
TC3	DPEP1	1.407283000565727e-139	0.36587928852233287	0.325	0.105	3.07547626943634e-135
TC3	RPL32	4.08782185721738e-104	0.36054463396428904	0.981	0.85	8.933525886762862e-100
TC3	RPS23	1.793707419203736e-94	0.3596585295776731	0.919	0.712	3.9199681939278447e-90
TC3	S100A4	4.642571767240387e-80	0.35642554814875854	0.225	0.079	1.0145876340127142e-75
TC3	RPS7	4.3591749708233777e-119	0.3554363496008235	0.925	0.683	9.52654098123741e-115
TC3	IFITM3	1.6982573921170052e-88	0.35229291798810175	0.5	0.269	3.711371704732503e-84
TC3	TIMP1	1.871195960973963e-150	0.34851080780711596	0.434	0.159	4.089311653112499e-146
TC3	RPS27A	2.0183688748093518e-94	0.34790549869634857	0.964	0.848	4.410943339008357e-90
TC3	PKM	6.169303180181239e-96	0.3479041497531943	0.659	0.408	1.3482395169968078e-91
TC3	HSPH1	9.393228998392185e-61	0.3469945312640857	0.444	0.257	2.052796265308628e-56
TC3	NAP1L1	9.939532545510545e-133	0.34485147823659695	0.544	0.246	2.1721854424958745e-128
TC3	RPS21	2.023272304331791e-79	0.3444547471008752	0.917	0.749	4.421659293886696e-75
TC3	RPL30	1.9352617458813683e-82	0.3431135491221562	0.906	0.732	4.2293210194491424e-78
TC3	RPL36	1.0988670562026448e-70	0.3411768107641109	0.984	0.909	2.4014640646252603e-66
TC3	PTMS	7.178972046642814e-94	0.33980318218563055	0.509	0.268	1.5688925510733205e-89
TC3	RPL24	2.2166498276997446e-103	0.33906914619526174	0.962	0.781	4.844266533455022e-99
TC3	RPS12	5.903617568789211e-83	0.3322593462915009	0.987	0.89	1.2901765834831942e-78
TC3	RPL23	1.6187549453567215e-76	0.33114322553094566	0.865	0.678	3.5376270575825793e-72
TC3	RPS5	4.907789672648645e-75	0.3286815153863767	0.922	0.754	1.0725483550606348e-70
TC3	PHLDA1	3.2902644479477235e-133	0.3272849322475325	0.312	0.1	7.190543924544955e-129
TC3	HSPD1	5.377450521517758e-104	0.3235151364038109	0.711	0.422	1.175188036972491e-99
TC3	RNF43	8.265385729137729e-60	0.3181670882234263	0.383	0.213	1.8063173972457595e-55
TC3	RPS16	2.1972049761162694e-85	0.31687800191348203	0.969	0.823	4.801771754804495e-81
TC3	RPL4	2.6921597055543605e-97	0.31663853203877024	0.782	0.491	5.8834458205185e-93
TC3	RACK1	5.3476951270955577e-79	0.31488094542619205	0.858	0.663	1.1686852930754632e-74
TC3	RPS20	4.922656254980847e-83	0.31283484552440255	0.893	0.684	1.0757972979635143e-78
TC3	RPL28	4.668578145794539e-61	0.3125240974911838	0.972	0.887	1.0202710679819386e-56
TC3	SCD	2.0273423059289024e-76	0.30774366595713903	0.324	0.142	4.4305538753770233e-72
TC3	TUBA1A	2.7996449889662856e-79	0.3047219368903803	0.138	0.036	6.11834415888692e-75
TC3	RPS3	3.46121005441146e-78	0.3040526553569749	0.862	0.666	7.564128452910805e-74
TC3	RPL31	5.587992884634752e-69	0.3018735780325983	0.855	0.68	1.2211999650080788e-64
TC3	COMMD6	3.4564676227626085e-49	0.2948196275558568	0.58	0.414	7.553764342785405e-45
TC3	RPL14	4.784343771709302e-69	0.2942071992204689	0.94	0.792	1.0455704878693509e-64
TC3	RPL10A	2.5630057472420992e-87	0.2931765531342634	0.932	0.692	5.6011927600228836e-83
TC3	RPL7	1.004438558962952e-98	0.2877270193545993	0.866	0.599	2.1951000267576354e-94
TC3	MACC1	1.6987801572206783e-96	0.2811019832363049	0.371	0.16	3.71251415559007e-92
TC3	ATRX	4.064337980832075e-47	0.27927778635891287	0.573	0.411	8.882204223310416e-43
TC3	RPS27	7.688454853330298e-42	0.27924648757139225	0.959	0.894	1.6802349236468033e-37
TC3	PERP	2.5113495766626317e-48	0.2792137244819827	0.646	0.479	5.488303364838516e-44
TC3	EEF1A1	7.136695293158788e-63	0.2790719222165893	0.773	0.566	1.5596533893669216e-58
TC3	FOXQ1	1.5505247332604564e-137	0.2784186096485503	0.288	0.085	3.3885167520674015e-133
TC3	RPS8	1.89663892877555e-77	0.27611289178972775	0.957	0.765	4.144914714946087e-73
TC3	SLC7A11	8.352296519715829e-60	0.27074084598667175	0.183	0.068	1.8253108814186972e-55
TC3	ZKSCAN1	1.9464417844869462e-39	0.2685088181045222	0.59	0.442	4.253753875817772e-35
TC3	HSPA1B	6.383007838420025e-17	0.26500982332175815	0.693	0.628	1.3949425330083123e-12
TC3	ASCL2	8.128500684595975e-138	0.26251860050533116	0.301	0.09	1.7764025396116045e-133
TC3	ABHD2	3.2505174063557945e-43	0.262265781813596	0.389	0.236	7.103680739849953e-39
TC3	RPL19	1.3061067786978217e-57	0.2622270481602387	0.955	0.864	2.8543657541662193e-53
TC3	SET	1.9671655667890133e-85	0.2614658956838031	0.623	0.362	4.29904362966071e-81
TC3	NPM1	5.101105804110981e-77	0.2609352777850277	0.605	0.355	1.1147956624304139e-72
TC3	TESC	1.2827106304905348e-156	0.2589818872793263	0.245	0.059	2.8032358118740146e-152
TC3	RPL3	9.894395099755994e-77	0.25821119233850887	0.97	0.847	2.162321105100675e-72
TC3	CD81	8.001927822520289e-75	0.2576757417113745	0.441	0.228	1.748741306333584e-70
TC3	SOX9	8.905103301172752e-41	0.25701763180613446	0.518	0.354	1.946121275438293e-36
TC3	HSP90AA1	5.052239825051151e-40	0.2570044441636963	0.948	0.857	1.1041164913666786e-35
TC3	ENO1	3.3591833897842016e-39	0.2553067928694177	0.673	0.537	7.341159380034394e-35
TC3	CCL20	2.8215777600085584e-6	0.2539640444025761	0.186	0.142	0.06166276036722704
TC3	ENC1	2.8372046145632515e-67	0.2531161819632743	0.358	0.178	6.20042696466653e-63
TC3	GSTP1	5.659610238568592e-49	0.2516656817527094	0.855	0.701	1.23685122153678e-44
TC3	NACA	5.571538004672186e-74	0.2513873081279876	0.915	0.745	1.2176039155410596e-69
TC4	MMP7	0	1.6963739866720744	0.29	0.022	0
TC4	S100A11	0	1.5642045069487311	0.986	0.491	0
TC4	LYZ	0	1.4960602268115177	0.513	0.163	0
TC4	PERP	0	1.45925635699628	0.967	0.458	0
TC4	RPS7	0	1.4199300884315147	0.98	0.677	0
TC4	LCN2	0	1.394961750250239	0.711	0.318	0
TC4	PI3	1.991398634274071e-33	1.3370435798171092	0.271	0.17	4.3520025753425543e-29
TC4	RPL7	0	1.2826369501091441	0.957	0.59	0
TC4	CEACAM6	0	1.2486052449709402	0.825	0.37	0
TC4	RPL21	0	1.2216656632727227	0.972	0.751	0
TC4	PMEPA1	0	1.2172963629852052	0.688	0.217	0
TC4	RPL7A	0	1.1778220400617796	0.995	0.82	0
TC4	RPL23	0	1.1657657826778565	0.946	0.671	0
TC4	RPS4X	0	1.1477014594776667	0.989	0.776	0
TC4	ZFAS1	0	1.1391399065826744	0.847	0.308	0
TC4	HSP90AB1	0	1.1352825816218473	0.936	0.678	0
TC4	TM4SF1	0	1.1068475416427874	0.609	0.088	0
TC4	RPS21	0	1.1022397646287072	0.968	0.744	0
TC4	PPA1	0	1.091868850158145	0.919	0.366	0
TC4	RPL35A	0	1.0859454738591343	0.994	0.809	0
TC4	RPL5	0	1.0833024215886415	0.96	0.573	0
TC4	ANXA2	0	1.0767978246936531	0.963	0.626	0
TC4	RPL10	0	1.0760719713519729	0.987	0.84	0
TC4	RPS27A	0	1.074100933298105	0.995	0.844	0
TC4	EIF3E	0	1.064777505377691	0.844	0.301	0
TC4	RPL12	0	1.0641564321641281	0.998	0.893	0
TC4	RPS15A	0	1.0602714425096775	0.989	0.778	0
TC4	S100P	0	1.0504634504437482	0.895	0.313	0
TC4	RPS20	0	1.0399739889188322	0.971	0.677	0
TC4	TIMP1	0	1.0281223733228733	0.747	0.138	0
TC4	RPS12	0	1.0234275724845951	0.999	0.888	0
TC4	SCD	0	1.0226722562652093	0.565	0.126	0
TC4	FTL	0	1.0215613628709534	0.991	0.895	0
TC4	PSMA7	0	1.0128335952467455	0.901	0.521	0
TC4	NACA	0	1.0050307508943574	0.984	0.739	0
TC4	BTF3	0	0.9998834342514401	0.932	0.533	0
TC4	RPS14	0	0.9963833949544694	0.999	0.912	0
TC4	RPS2	0	0.9948483528245102	0.995	0.838	0
TC4	S100A4	0	0.9932832830889196	0.385	0.068	0
TC4	RPS23	0	0.9921722151276879	0.976	0.706	0
TC4	GPX2	0	0.9879126134444411	0.871	0.474	0
TC4	RPL24	0	0.9879037929751939	0.992	0.777	0
TC4	RPS6	0	0.9861624401615541	0.994	0.835	0
TC4	CCL20	5.633761051807491e-162	0.9848999803636842	0.357	0.131	1.2312021402620091e-157
TC4	RPSA	0	0.9827097386124748	0.955	0.602	0
TC4	RPL30	0	0.9825278296554583	0.982	0.725	0
TC4	RPS18	0	0.9818151405764217	0.998	0.911	0
TC4	RPL27	0	0.9770675235311319	0.935	0.629	0
TC4	COMMD6	0	0.9749860579658083	0.882	0.394	0
TC4	FN1	8.919596011044322e-99	0.9708560042142209	0.12	0.028	1.9492885122536263e-94
TC4	RPL10A	0	0.9706215738635127	0.971	0.687	0
TC4	GSTP1	0	0.9694893282300063	0.982	0.692	0
TC4	RPL19	0	0.9690463166443037	0.992	0.86	0
TC4	PCCA	4.95528753475361e-268	0.9675195363773996	0.474	0.168	1.082928537845054e-263
TC4	IFITM3	0	0.9651890903514282	0.723	0.254	0
TC4	POMP	0	0.9641455415315231	0.88	0.401	0
TC4	RPL4	0	0.963702508190838	0.911	0.48	0
TC4	HSPD1	0	0.9584298448007939	0.874	0.409	0
TC4	RPL13	0	0.955521934551824	0.996	0.839	0
TC4	TGFBI	0	0.9553890129254148	0.57	0.092	0
TC4	RPL32	0	0.955207416889972	0.997	0.847	0
TC4	RPL6	0	0.950461070945005	0.975	0.683	0
TC4	RPS3A	0	0.948752186452205	0.97	0.724	0
TC4	RPS13	0	0.9420720293296816	0.968	0.621	0
TC4	LDHA	0	0.9408779841904517	0.83	0.464	0
TC4	RPS3	0	0.9390392749461127	0.956	0.658	0
TC4	SLPI	0	0.9237284842937273	0.596	0.231	0
TC4	NPM1	0	0.9206396371337121	0.842	0.338	0
TC4	GAPDH	0	0.9091589427697124	0.997	0.907	0
TC4	RPLP1	0	0.9013084333432815	0.999	0.917	0
TC4	RPS5	0	0.8998287599565267	0.977	0.749	0
TC4	RPL37	0	0.895655763576352	0.999	0.873	0
TC4	RPS19	0	0.8939210882400848	0.999	0.859	0
TC4	ACTG1	0	0.8935106684514396	0.987	0.933	0
TC4	RPS16	0	0.8917861511387939	0.998	0.819	0
TC4	RPL23A	0	0.8872812975405706	0.97	0.76	0
TC4	RPS24	0	0.8860420220739522	0.998	0.848	0
TC4	RPL3	0	0.8852923963885151	0.994	0.844	0
TC4	EEF1B2	0	0.8676235018609242	0.94	0.661	0
TC4	RPLP0	0	0.8665283920957207	0.982	0.674	0
TC4	PHLDA2	0	0.864609374306343	0.775	0.365	0
TC4	CD24	4.0746833505863023e-289	0.8621362484060933	0.889	0.57	8.904812994371305e-285
TC4	RPL9	0	0.860912128146514	0.986	0.791	0
TC4	LCN15	5.758969141066682e-168	0.8565872248015038	0.198	0.046	1.2585651160887126e-163
TC4	PRDX1	0	0.8524207832367425	0.92	0.48	0
TC4	AREG	1.9303833138065192e-157	0.8411142288402579	0.587	0.325	4.218659693992767e-153
TC4	OLFM4	3.687399327604908e-33	0.8377544936243291	0.256	0.155	8.058442490547767e-29
TC4	PKM	0	0.8341396921110917	0.886	0.392	0
TC4	PGK1	0	0.8300609324169534	0.76	0.313	0
TC4	SET	0	0.8206879279030167	0.864	0.345	0
TC4	RACK1	0	0.8108184876500275	0.946	0.655	0
TC4	NDUFA4	0	0.8074557164253922	0.945	0.536	0
TC4	SLC2A1	0	0.80116892939328	0.484	0.114	0
TC4	YWHAB	0	0.7966531060030111	0.929	0.658	0
TC4	CD9	0	0.7961396251373443	0.956	0.706	0
TC4	CSTB	0	0.7954437355584152	0.932	0.634	0
TC4	RPS10	0	0.7949645652011457	0.873	0.492	0
TC4	RPS8	0	0.7941319632833932	0.994	0.761	0
TC4	KLK10	0	0.7860676889062292	0.332	0.018	0
TC4	EIF2S2	0	0.7785905014953212	0.809	0.332	0
TC4	HSPH1	0	0.7693389800515628	0.688	0.241	0
TC4	GDF15	5.397867657217821e-240	0.7603620405945049	0.577	0.248	1.1796499978083827e-235
TC4	PABPC1	0	0.7592389022626299	0.672	0.287	0
TC4	PDIA6	0	0.7567260441718191	0.804	0.331	0
TC4	SLC12A2	2.926459388608215e-303	0.7548104930305208	0.785	0.397	6.395484347864393e-299
TC4	RPL14	0	0.7543884882550989	0.992	0.787	0
TC4	GPRC5A	5.895948547427449e-295	0.7479565276191688	0.805	0.437	1.2885005955547946e-290
TC4	RPL39	0	0.7466918004690428	0.854	0.369	0
TC4	ATP1B1	5.5930487666538804e-241	0.7446998545181875	0.921	0.698	1.222304877464539e-236
TC4	CCND1	0	0.7428076170327134	0.651	0.234	0
TC4	RPN2	0	0.7425114225605419	0.752	0.257	0
TC4	TFF1	3.2684516591553216e-100	0.7418921704447297	0.462	0.251	7.14287425591804e-96
TC4	RPL28	0	0.7358909098663906	0.996	0.885	0
TC4	HMGA1	0	0.7335148714632038	0.799	0.309	0
TC4	RPL34	0	0.7310381260865437	0.988	0.877	0
TC4	KRT17	0	0.7289861507033948	0.177	0.009	0
TC4	DPEP1	0	0.7287227288183655	0.507	0.092	0
TC4	CXCL1	0	0.7260792836378802	0.281	0.051	0
TC4	S100A16	0	0.7199595695654268	0.793	0.418	0
TC4	DNAJC15	0	0.7196794669814419	0.736	0.34	0
TC4	ERO1A	0	0.7184972489999645	0.608	0.166	0
TC4	HSPA8	0	0.7183998832755033	0.874	0.497	0
TC4	SERPINB1	0	0.7181408942019897	0.802	0.387	0
TC4	RPL18A	0	0.7176529328393331	0.976	0.706	0
TC4	ACTB	0	0.7166540482883876	0.998	0.938	0
TC4	NAP1L1	0	0.7149002432363057	0.736	0.231	0
TC4	CXCL3	1.6733511170022173e-247	0.7138899736300925	0.361	0.102	3.6569415310966457e-243
TC4	ABHD2	0	0.7131625211856156	0.603	0.222	0
TC4	HSPE1	0	0.7109028812625006	0.813	0.389	0
TC4	TMEM123	0	0.7080793551408048	0.825	0.277	0
TC4	HSP90AA1	0	0.704520999878683	0.995	0.853	0
TC4	EPCAM	2.20171451005958e-285	0.7019614321069478	0.975	0.822	4.811626890284206e-281
TC4	RPL31	0	0.6994635005465049	0.95	0.672	0
TC4	TSPAN8	2.991750664038849e-206	0.6918951671144813	0.956	0.801	6.538171901190501e-202
TC4	LMO7	3.6018507885069245e-234	0.6907899552645301	0.782	0.431	7.871484713203033e-230
TC4	SOX9	0	0.689498242603902	0.758	0.338	0
TC4	NORAD	0	0.6868813534410155	0.8	0.375	0
TC4	RPS9	2.456706172663642e-305	0.6852652495335756	0.964	0.723	5.3688856697391234e-301
TC4	ATP6V1G1	0	0.6838009754150502	0.83	0.38	0
TC4	ANXA3	0	0.6789555796852702	0.615	0.151	0
TC4	RAC1	0	0.6785741736529448	0.96	0.641	0
TC4	SAP18	0	0.6765182731586583	0.894	0.53	0
TC4	PTMA	0	0.6751051818401597	0.994	0.883	0
TC4	DSTN	0	0.6724701856255337	0.954	0.65	0
TC4	RPL13A	1.2480948933453619e-296	0.6708046027903181	0.995	0.9	2.7275865799169537e-292
TC4	TXN	0	0.6635206470450206	0.972	0.784	0
TC4	KRT23	0	0.6573430042947498	0.289	0.02	0
TC4	CD81	0	0.6572875744138358	0.708	0.21	0
TC4	ANXA4	0	0.6554172431807205	0.846	0.435	0
TC4	FOXQ1	0	0.6542149934634199	0.499	0.07	0
TC4	GTF3A	0	0.6532060128666597	0.649	0.132	0
TC4	RPL36	0	0.6526925190299422	0.999	0.907	0
TC4	HSPA5	7.110851763602775e-284	0.6478113519111476	0.846	0.471	1.5540055444177506e-279
TC4	TOMM20	0	0.6474349391020984	0.814	0.322	0
TC4	RAN	0	0.6465324580928048	0.826	0.335	0
TC4	BACE2	0	0.6429261247275215	0.648	0.207	0
TC4	ENO1	2.920037332059515e-276	0.6427420045905616	0.846	0.525	6.381449585482864e-272
TC4	DUOXA2	1.036093103618589e-69	0.6405832742419294	0.15	0.051	2.2642778686480645e-65
TC4	ITGA2	0	0.6371511376796545	0.58	0.144	0
TC4	S100A10	6.475847320094912e-229	0.6337377640453048	0.995	0.916	1.4152316733335422e-224
TC4	TFF2	3.825843646409386e-272	0.6334249439793564	0.166	0.021	8.360998704863072e-268
TC4	FERMT1	0	0.6292218363518265	0.717	0.261	0
TC4	PRDX5	3.1401916599967024e-207	0.6285722552614559	0.893	0.621	6.862574853756793e-203
TC4	OCIAD2	0	0.6243285700918536	0.801	0.349	0
TC4	TACSTD2	0	0.624319527244504	0.271	0.033	0
TC4	SSB	0	0.6236888446457021	0.687	0.206	0
TC4	DSP	2.040798209473975e-258	0.6200425257443793	0.896	0.648	4.459960406984425e-254
TC4	RSL1D1	0	0.6189717943567115	0.684	0.213	0
TC4	MYC	2.2325101483938187e-296	0.6186053207553364	0.486	0.157	4.8789276782998515e-292
TC4	LAMC2	3.7969838948981027e-237	0.6166662321278775	0.379	0.116	8.297928603910313e-233
TC4	RPS27	1.4450525233917068e-286	0.6163541739362777	0.992	0.892	3.158017784620236e-282
TC4	EREG	0	0.6152695841594915	0.333	0.072	0
TC4	TNFRSF12A	0	0.613557357356125	0.467	0.067	0
TC4	MAL2	0	0.6133733517167133	0.804	0.395	0
TC4	YBX1	0	0.6133587054267569	0.933	0.611	0
TC4	TMSB10	1.2986465586660624e-299	0.6090037116282239	1	0.927	2.838062189308813e-295
TC4	CCNI	0	0.605924084394792	0.88	0.486	0
TC4	LAMP1	0	0.6051524633479173	0.797	0.401	0
TC4	RPL36A	0	0.6013304464833973	0.735	0.332	0
TC4	EEF1A1	0	0.5997826171975139	0.924	0.555	0
TC4	RPL22L1	0	0.5997607453156681	0.678	0.266	0
TC4	ASCL2	0	0.5982996896550066	0.422	0.08	0
TC4	NCOA7	2.6285404189694346e-285	0.5973219065716904	0.5	0.17	5.744412231615802e-281
TC4	CXCL8	3.9883124044317746e-231	0.5947107393235945	0.216	0.041	8.716057928645201e-227
