cell_type_str_custom	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
Glia	PHF11	0.38413713738488514	-0.05809358102891572	0.11	0.167	1
Glia	HSPE1	0.3841659071134228	0.10398971352404773	0.425	0.31	1
Glia	NEGR1	0.3846583289794943	0.12130916272422798	0.315	0.262	1
Glia	NCAM2	0.38540404118654054	-0.07833184326990689	0.219	0.286	1
Glia	L1CAM	0.3856698805433007	0.22373896663397352	0.616	0.548	1
Glia	PBXIP1	0.3857618656766422	-0.10258882091546696	0.096	0.143	1
Glia	SPEN	0.38584874279892534	0.11164725181249102	0.205	0.143	1
Glia	HLA-DMA	0.386127818513143	0.12130916272422798	0.26	0.19	1
Glia	CASP4	0.38632385662979096	-0.05016096630321072	0.11	0.167	1
Glia	EPS8	0.38691665815094445	0.06297069407950218	0.123	0.071	1
Glia	F3	0.3875017347121448	0.07581883655735139	0.151	0.095	1
Glia	EIF3E	0.38750589271246105	-0.1078222717806121	0.438	0.5	1
Glia	SNX3	0.3881488310161432	-0.16396403376082314	0.507	0.5	1
Glia	AHI1	0.3889012650888386	0.0516292420862382	0.274	0.19	1
Glia	BDP1	0.3889051346374545	0.0024875634718017903	0.356	0.238	1
Glia	NAP1L4	0.38911104313192463	0.07973273587848764	0.233	0.167	1
Glia	SERPINH1	0.3893477974332667	0.061220037136198543	0.151	0.095	1
Glia	IRAK3	0.3893477974332667	0.061220037136198543	0.151	0.095	1
Glia	BLVRA	0.3895426092280826	0.07581883655735139	0.178	0.119	1
Glia	GAS2L3	0.389633727397537	0.04126645505069154	0.219	0.143	1
Glia	METAP2	0.391129806447051	-0.14236192541472953	0.247	0.31	1
Glia	IRF2BPL	0.3927559888866873	0.061220037136198543	0.123	0.071	1
Glia	SPON2	0.3928743971426227	0.07581883655735139	0.151	0.095	1
Glia	ZBTB10	0.3930545719141636	-0.10577571184398596	0.11	0.167	1
Glia	USP34	0.3945847965445013	0.024844470573078203	0.247	0.167	1
Glia	RPA3	0.3954843623007142	0.08569894515705839	0.151	0.095	1
Glia	RNF24	0.3957869660665201	0.049385579489195655	0.123	0.071	1
Glia	WDR34	0.3957869660665201	0.049385579489195655	0.123	0.071	1
Glia	IL13RA1	0.3957869660665201	0.049385579489195655	0.123	0.071	1
Glia	COL5A1	0.39635982352106	0.03325922213855553	0.37	0.286	1
Glia	IGFBP6	0.39740490213375995	0.17607544029700173	0.247	0.19	1
Glia	EIF2S2	0.39767016387047516	0.06624938554120063	0.397	0.31	1
Glia	PLAC9	0.3978278803671505	0.16726481061484683	0.247	0.19	1
Glia	PRKCA	0.39795179970741396	0.03681667875408223	0.342	0.238	1
Glia	ARMCX2	0.39823718103675687	0.06297069407950218	0.151	0.095	1
Glia	SIRT1	0.39907036424441694	0.06297069407950218	0.123	0.071	1
Glia	SNRPN	0.39958258251246825	0.08906406330737185	0.205	0.143	1
Glia	CCDC66	0.4001030873973363	0.11930394849709025	0.192	0.143	1
Glia	PCDH17	0.40090139639668126	0.14957401279984656	0.301	0.238	1
Glia	CTGF	0.4009707627481033	-0.0513100615172698	0.329	0.238	1
Glia	APP	0.401771570545494	-0.09088340385190641	0.712	0.81	1
Glia	RBM33	0.4020809803068514	-0.14220961409008803	0.247	0.286	1
Glia	AKR1B1	0.4038933071474835	0.05499750874376569	0.247	0.167	1
Glia	DDIT4	0.4040883858508588	-0.09084611059638759	0.466	0.548	1
Glia	MLLT11	0.40485623594294773	0.03740938844248011	0.123	0.071	1
Glia	ATP10D	0.40485623594294773	0.03740938844248011	0.123	0.071	1
Glia	CFDP1	0.40527009195149494	-0.09421488944291012	0.137	0.19	1
Glia	CYP27A1	0.40585747432481806	-0.05561628826735937	0.205	0.286	1
Glia	JCHAIN	0.4065831122708337	-0.2032833684049028	0.493	0.548	1
Glia	ZCCHC24	0.4067092228284104	0.05180396035347745	0.288	0.214	1
Glia	FAM162A	0.40720303426892046	-0.09495672923954251	0.247	0.31	1
Glia	TDP2	0.40855685780897383	-0.008488269902642662	0.068	0.119	1
Glia	NIN	0.4086661240058664	-0.1412824003008957	0.123	0.167	1
Glia	WDR43	0.4092678833573244	0.05140987167842634	0.151	0.095	1
Glia	MCAM	0.40988017979728064	0.13263531160101227	0.384	0.31	1
Glia	TXNDC15	0.4105135104095302	-0.15262976698655156	0.233	0.286	1
Glia	MAF	0.4105628895461756	0.0995353631746673	0.178	0.119	1
Glia	MTRNR2L12	0.4108451629455785	0.020213045852859324	0.219	0.143	1
Glia	WARS	0.41128423854072416	-0.17330020116011918	0.247	0.167	1
Glia	PIKFYVE	0.41145980220305456	0.0419172848816699	0.123	0.071	1
Glia	LBR	0.41250027563048275	0.06464553595922612	0.151	0.095	1
Glia	RAC1	0.4131749850600289	0.08405731300638997	0.781	0.667	1
Glia	MBNL1	0.41450746985866876	0.15517244348006304	0.411	0.357	1
Glia	ADGRG6	0.4148478833451238	0.02257432203853904	0.247	0.167	1
Glia	ITGA6	0.4151911599782428	-0.05961913433775279	0.342	0.429	1
Glia	NUDT1	0.4181480679064612	0.05334598070529273	0.151	0.095	1
Glia	FAM92A	0.41819567884969105	0.04604667822368125	0.205	0.143	1
Glia	RPL6	0.41883294183367253	0.11554218857519838	0.959	0.929	1
Glia	EGR1	0.4193110678405781	0.3406614170393094	0.534	0.5	1
Glia	FKBP2	0.42015980302128875	0.09727377155861094	0.548	0.452	1
Glia	FYN	0.42113757761230686	-0.10237332689459203	0.205	0.262	1
Glia	AL139383.1	0.4214836271868359	-0.09016630091690976	0.096	0.143	1
Glia	GSTM3	0.42294770606150756	-0.14732471475685838	0.233	0.286	1
Glia	CTBP2	0.42382875429652184	0.05334598070529273	0.151	0.095	1
Glia	APOL3	0.424535639948934	-0.07036367362073011	0.096	0.143	1
Glia	PKD2	0.42599969495028006	-0.056352936551131716	0.178	0.238	1
Glia	IL6ST	0.42780682672971143	0.04271888813100644	0.575	0.476	1
Glia	LRRC8A	0.4282665726534	-0.09603142036930795	0.178	0.238	1
Glia	THBS1	0.42842734860897397	0.1523335487416383	0.411	0.333	1
Glia	ATP5MC1	0.42873248757031057	-0.1645665211913645	0.356	0.381	1
Glia	LAMC1	0.428919609878165	0.06838385806983316	0.452	0.333	1
Glia	PDLIM1	0.4289777005104513	0.03311182734132495	0.301	0.214	1
Glia	DUSP6	0.42977080803709145	-0.1220069067725687	0.329	0.405	1
Glia	DEK	0.4305387599966083	0.036560564013278785	0.452	0.333	1
Glia	SPRED1	0.4323777587402044	-0.03812542279186662	0.151	0.214	1
Glia	PCNA	0.43310520016820947	0.10926677062489124	0.192	0.143	1
Glia	FMNL3	0.4342599788522589	0.015194214740916562	0.178	0.119	1
Glia	STX7	0.43429862836267036	0.028565951706805703	0.178	0.119	1
Glia	LPCAT2	0.4343258250363238	-0.07869620836776209	0.219	0.286	1
Glia	SSBP2	0.436121993169303	0.0516292420862382	0.233	0.167	1
Glia	NUCKS1	0.43641316871360214	0.06668635299407888	0.808	0.81	1
Glia	GRN	0.43716315053594	0.020812207045139752	0.37	0.286	1
Glia	GOLIM4	0.43954331756207626	0.034996842037096215	0.178	0.119	1
Glia	ABLIM1	0.43964162850367855	0.03857466338498006	0.329	0.238	1
Glia	RHOG	0.4396871501008866	0.1072051503780219	0.137	0.095	1
Glia	SMCHD1	0.44050988488778414	-0.18011453757984935	0.178	0.214	1
Glia	ARID4B	0.44293476418020905	-0.09404334814392179	0.301	0.357	1
Glia	KLHL21	0.44302113799893034	-0.07036367362073011	0.096	0.143	1
Glia	TRIM8	0.44423175398931886	-0.022161571802852414	0.11	0.167	1
Glia	HIF1A	0.44499742147217464	0.023823541438970947	0.178	0.119	1
Glia	FBXW7	0.4451506210754177	-0.0457449219389382	0.137	0.19	1
Glia	SNCA	0.44557039378645386	0.1497470980447616	0.301	0.262	1
Glia	SEMA3B	0.445632274308958	0.015194214740916312	0.753	0.714	1
Glia	RAB8B	0.44616971919890064	-0.05016096630321072	0.096	0.143	1
Glia	EPB41L2	0.4484073752224141	-0.1179970996623384	0.589	0.643	1
Glia	CCDC59	0.4487038913573251	-0.1366294256401105	0.192	0.238	1
Glia	SNX2	0.4489852630185908	0.04604667822368125	0.205	0.143	1
Glia	SMARCC1	0.44976384265225333	-0.053798656746034956	0.096	0.143	1
Glia	S100A1	0.45069296167138784	0.3305308897715624	0.342	0.31	1
Glia	NXF1	0.4529738610824096	0.1305050612519109	0.233	0.19	1
Glia	PLS3	0.4530478180953195	0.0516292420862382	0.26	0.19	1
Glia	PLSCR1	0.45313845123230445	-0.04196419909903207	0.123	0.071	1
Glia	UQCRH	0.4546272554355786	-0.07546015352721436	0.479	0.595	1
Glia	ZFAS1	0.4561474606752223	0.12656403556258655	0.397	0.333	1
Glia	TGFBR1	0.4564479484121837	0.08569894515705839	0.164	0.119	1
Glia	DNAJC15	0.456675796059766	0.09468732086173426	0.274	0.214	1
Glia	MVP	0.45774190648334273	-0.09603142036930795	0.164	0.214	1
Glia	MED29	0.4585155073020248	0.04504717789059759	0.233	0.167	1
Glia	JMY	0.45906252053328156	-0.09536497582614749	0.082	0.119	1
Glia	ACKR3	0.45906451952363203	-0.05809358102891572	0.096	0.143	1
Glia	SATB1	0.459284709411179	-0.053798656746034956	0.096	0.143	1
Glia	PLA2G16	0.4592906731496022	0.07321805485729382	0.507	0.452	1
Glia	SEC11C	0.4606411534253538	0.04250156769116403	0.315	0.238	1
Glia	NOTCH2	0.4624101707912321	-0.0851929336498522	0.123	0.167	1
Glia	SLC15A4	0.46252341455228846	0.08686867274393642	0.164	0.119	1
Glia	IER2	0.4651680397339751	0.21591776292895948	0.781	0.833	1
Glia	FIBIN	0.4655003916771811	0.10756753487193149	0.356	0.31	1
Glia	RBP7	0.4660958734686459	0.09489498361816522	0.11	0.071	1
Glia	IFITM3	0.46618258878112745	-0.20160542876919196	0.918	0.929	1
Glia	BSG	0.46719178864905186	0.055799969666859406	0.479	0.381	1
Glia	TTC3	0.4678878774389672	0.06624938554120063	0.438	0.333	1
Glia	NPM1	0.46871546497565775	0.18718865737902146	0.411	0.381	1
Glia	BACH2	0.4690064697570423	-0.07321674260313665	0.096	0.143	1
Glia	ESD	0.4714103200449791	-0.13442130992095064	0.425	0.452	1
Glia	PRRG4	0.47146570901238677	-0.1995104679274288	0.123	0.167	1
Glia	XBP1	0.47417573390426887	-0.04196419909903221	0.219	0.286	1
Glia	RFTN2	0.4742390501776823	0.0995353631746673	0.233	0.19	1
Glia	AL137077.2	0.4765175172689769	0.07136448620797102	0.11	0.071	1
Glia	AHCYL2	0.47652755019001314	0.08319894385497391	0.11	0.071	1
Glia	MAP9	0.4765910788069016	-0.08278619361928731	0.082	0.119	1
Glia	MID1IP1	0.4774227354998515	-0.09226493757383106	0.123	0.167	1
Glia	PRCP	0.4779737422080184	0.03888789753006261	0.288	0.214	1
Glia	NORAD	0.4782405192807626	-0.09448223338247852	0.438	0.476	1
Glia	MYL9	0.4784737976991702	-0.05781957088882628	0.479	0.357	1
Glia	SLC25A4	0.4795699972208195	-0.14732471475685843	0.205	0.238	1
Glia	CCSER2	0.481267973767226	-0.06324159754631711	0.205	0.262	1
Glia	LNPEP	0.48171353061511835	0.02257432203853904	0.205	0.143	1
Glia	ZFAND5	0.48187085879551694	-0.13058792240133466	0.671	0.714	1
Glia	PIK3IP1	0.48312078367367683	-0.14220961409008803	0.26	0.286	1
Glia	ODC1	0.48684476998376197	0.08208844957094669	0.219	0.167	1
Glia	ELN	0.48705349664048914	0.059388295161255475	0.11	0.071	1
Glia	FUCA1	0.4872550259149615	-0.07036367362073011	0.082	0.119	1
Glia	HES1	0.48809921446313986	-0.05481234157688131	0.603	0.667	1
Glia	MYH10	0.48855966361259195	-0.013793322132335917	0.096	0.143	1
Glia	LINC01268	0.48857246737331583	0.07581883655735139	0.164	0.119	1
Glia	NOTCH1	0.489254141916267	0.06778666486008705	0.192	0.143	1
Glia	DDX3X	0.48966684991401244	-0.06873444016363686	0.123	0.167	1
Glia	JPT1	0.49166074828205236	0.034996842037096215	0.164	0.119	1
Glia	HIP1	0.4927937918703651	-0.03026815933584076	0.137	0.19	1
Glia	IFI6	0.4931294857149531	-0.25553829939709116	0.37	0.262	1
Glia	FYTTD1	0.4933929100194562	-0.030914362912447008	0.137	0.19	1
Glia	CAVIN1	0.49368268088499084	-0.08465360779408271	0.356	0.405	1
Glia	CHP1	0.49584433977616293	-0.09421488944291012	0.123	0.167	1
Glia	TMEM181	0.4960634513098471	0.06297069407950218	0.137	0.095	1
Glia	TSC22D3	0.49623693245654205	-0.051802648099320114	0.616	0.643	1
Glia	PAXX	0.49735936067961833	-0.1584980153549837	0.151	0.19	1
Glia	TMTC3	0.4979347082562277	-0.06258348630176792	0.082	0.119	1
Glia	PHACTR1	0.4979347082562277	-0.06258348630176792	0.082	0.119	1
Glia	SNHG12	0.4986386985914933	0.028565951706805703	0.219	0.167	1
Glia	NOP53	0.5007954569550712	0.02257432203853904	0.205	0.143	1
Glia	HMGB2	0.5027872777309501	0.0881716045243523	0.329	0.262	1
Glia	H1FX	0.5030875603995512	0.09839315859589037	0.411	0.333	1
Glia	SELENOK	0.5047650072172485	-0.19511537859320682	0.438	0.476	1
Glia	LPAR1	0.504883833086123	0.03807850857450412	0.466	0.381	1
Glia	JMJD1C	0.5073459310289864	0.05627424048438101	0.356	0.286	1
Glia	TNS1	0.5074415794968556	-0.057173617762561024	0.178	0.119	1
Glia	KPNA2	0.5084074398920256	0.034996842037096215	0.11	0.071	1
Glia	CTSA	0.5084642150603251	0.10331608601457343	0.233	0.19	1
Glia	ERO1B	0.5090188690293223	0.05140987167842634	0.137	0.095	1
Glia	TMEM204	0.5090188690293223	0.05140987167842634	0.137	0.095	1
Glia	TP53INP2	0.5090188690293223	0.05140987167842634	0.137	0.095	1
Glia	RAI14	0.5090188690293223	0.05140987167842634	0.137	0.095	1
Glia	PSMB9	0.509129951166063	-0.05575752123136807	0.411	0.31	1
Glia	ATP1B3	0.5093301569532859	0.0498433501540905	0.137	0.095	1
Glia	SMC3	0.5100572572200479	0.046538602477267654	0.37	0.31	1
Glia	TNFAIP2	0.5108416342699328	-0.053798656746034956	0.123	0.167	1
Glia	LTBP4	0.5108703419001291	-0.10497716692776615	0.562	0.619	1
Glia	NAV1	0.5118366896403694	0.07973273587848764	0.192	0.143	1
Glia	AL121944.1	0.5125020454979444	0.061220037136198543	0.11	0.071	1
Glia	FOXO3	0.5140540799306481	-0.13205724262606988	0.247	0.286	1
Glia	SERPINB9	0.5158307465084924	-0.15930090580357395	0.11	0.143	1
Glia	LRP10	0.51606436068074	-0.06258348630176792	0.082	0.119	1
Glia	INSR	0.51606436068074	-0.06258348630176792	0.082	0.119	1
Glia	CCDC50	0.516108491270901	-0.03026815933584076	0.178	0.119	1
Glia	DDX24	0.5161662471841222	0.03740938844248011	0.11	0.071	1
Glia	UBA2	0.5161662471841222	0.03740938844248011	0.11	0.071	1
Glia	RASGEF1B	0.5161662471841222	0.03740938844248011	0.11	0.071	1
Glia	PIP4P2	0.5161662471841222	0.03740938844248011	0.11	0.071	1
Glia	MXRA7	0.5162362571699366	-0.05016096630321072	0.082	0.119	1
Glia	RECQL	0.5164764832901234	-0.018707336934764923	0.137	0.19	1
Glia	DHX36	0.5192512513613352	-0.10352209209846558	0.288	0.333	1
Glia	TOMM20	0.5194955880792715	-0.11747175160717743	0.384	0.429	1
Glia	NEAT1	0.5203428567432435	-0.13848292417539732	1	0.976	1
Glia	USP8	0.5215968915386238	-0.0932574934865828	0.315	0.357	1
Glia	PNRC1	0.5219213678118411	0.10473018005177137	0.575	0.5	1
Glia	TXN	0.5229265594198438	-0.14470348127698418	0.658	0.714	1
Glia	SYNM	0.5231568844095744	-0.07694391799505895	0.26	0.31	1
Glia	FAM213A	0.5234537685340908	0.03740938844248011	0.11	0.071	1
Glia	HADH	0.5236427834005858	-0.037890873711396336	0.082	0.119	1
Glia	IKZF2	0.523705738806714	-0.04597222049657085	0.082	0.119	1
Glia	ID1	0.5244986494049255	0.008505226590119763	0.26	0.31	1
Glia	SKA2	0.5260082277347826	0.03926124082355373	0.247	0.19	1
Glia	UBE2D1	0.5260199654194091	-0.10080469912196555	0.151	0.19	1
Glia	CLU	0.526290592251702	0.4433781770264056	0.973	0.952	1
Glia	SCD	0.5263887731141517	-0.10650272023660323	0.37	0.429	1
Glia	HSPG2	0.5267192907720404	-0.06298356632310753	0.644	0.69	1
Glia	FAT1	0.5274036977249787	0.03971383191523503	0.11	0.071	1
Glia	PCM1	0.5281171914187116	0.03214377305468974	0.479	0.429	1
Glia	DNAJB6	0.5286238811928003	0.03717312145969173	0.192	0.143	1
Glia	CHD1	0.5286350616359765	-0.05313749969715731	0.178	0.119	1
Glia	MARCKSL1	0.529343975582254	0.0431936092412748	0.219	0.167	1
Glia	CCL2	0.5297076965247349	-0.26087941430372086	0.233	0.286	1
Glia	PLXND1	0.5335789724872688	0.1003520230812234	0.233	0.19	1
Glia	RPL4	0.5358803337811091	-0.04786392122622063	0.603	0.643	1
Glia	CELF2	0.5371563863038897	0.0748794283154155	0.411	0.333	1
Glia	TNFAIP3	0.5379072852852982	-0.022161571802852442	0.192	0.143	1
Glia	MFSD14C	0.5385786224790815	0.03971383191523503	0.11	0.071	1
Glia	ARRDC2	0.5390359092102146	-0.09731429418219707	0.11	0.143	1
Glia	ZEB2	0.5390457100132874	-0.0339960294498553	0.123	0.167	1
Glia	TOPORS	0.540642804243437	0.0329371090740857	0.192	0.143	1
Glia	PPA1	0.5413297142081179	-0.09404334814392179	0.288	0.214	1
Glia	ID2	0.5418358458056605	-0.016094819120615167	0.589	0.643	1
Glia	RAP2B	0.5420238727856279	-0.020910789901199864	0.082	0.119	1
Glia	RBM28	0.5420238727856279	-0.020910789901199864	0.082	0.119	1
Glia	APOL1	0.5422691270502336	-0.01727158650866055	0.082	0.119	1
Glia	JARID2	0.5424950238147099	0.030356462480594065	0.137	0.095	1
Glia	PRKX	0.5436605946073356	0.03717312145969173	0.164	0.119	1
Glia	EFHD2	0.5461258466536614	-0.037890873711396336	0.082	0.119	1
Glia	TRAM1	0.5480897395472084	0.06312600975893234	0.466	0.381	1
Glia	CFLAR	0.5498566580577884	-0.0714866383653539	0.151	0.19	1
Glia	GAS7	0.5502124762149329	0.038693703918422084	0.767	0.81	1
Glia	CYR61	0.5505421654236167	0.2220353887091897	0.521	0.476	1
Glia	AKAP6	0.5527649473171549	0.09868466129435446	0.178	0.143	1
Glia	ATP13A3	0.5528862315372657	0.004020914142791293	0.164	0.119	1
Glia	NEDD9	0.5529068282311783	-0.09912261293898067	0.137	0.167	1
Glia	NCL	0.5534565011182151	-0.034846731330168246	0.575	0.643	1
Glia	AC100810.1	0.5537251259483702	-0.0051502259763156755	0.11	0.071	1
Glia	HSPA5	0.5543914749158535	0.24428828054315432	0.616	0.643	1
Glia	TSC22D1	0.5557928448542431	-0.22065598784240809	0.178	0.214	1
Glia	GNA11	0.5574604110133521	0.003781822689171724	0.11	0.071	1
Glia	ITSN1	0.5574604110133521	0.003781822689171724	0.11	0.071	1
Glia	SYAP1	0.5578610397436815	-0.06324159754631711	0.192	0.238	1
Glia	TAF3	0.5589143759890193	0.021297997678934116	0.164	0.119	1
Glia	YWHAB	0.5593698200401385	-0.14228692072690152	0.603	0.643	1
Glia	DDAH2	0.5602650021645486	0.08025343362521703	0.301	0.238	1
Glia	ARSE	0.5611976090496194	0.015903183221516598	0.082	0.119	1
Glia	AKIRIN2	0.561798941469482	-0.022161571802852414	0.123	0.167	1
Glia	PALLD	0.5656718028995985	-0.10577571184398596	0.137	0.167	1
Glia	NID1	0.5689294131851208	0.09108630868813974	0.233	0.19	1
Glia	PLEKHO1	0.5697682937454049	0.00682596507039987	0.137	0.095	1
Glia	ENO2	0.5697682937454049	0.00682596507039987	0.137	0.095	1
Glia	IGHA2	0.5711555835289808	0.004225183370342445	0.233	0.19	1
Glia	MAP4K4	0.5723884690393006	-0.10521322940673161	0.233	0.262	1
Glia	SIPA1L2	0.5737999982442631	-0.08414581313532687	0.438	0.5	1
Glia	HTRA1	0.5743241962034434	2.1072595168059038e-4	0.342	0.405	1
Glia	KCTD12	0.5749465376081985	0.07164346514687092	0.616	0.571	1
Glia	SRGN	0.5751721731369888	0.03830810334075213	0.288	0.238	1
Glia	SPRY2	0.5752785586420842	-0.01998529238025687	0.164	0.119	1
Glia	ITGB1	0.5754201054059453	-0.14128240030089578	0.534	0.595	1
Glia	CYBRD1	0.5757925213035177	-0.28591087804300525	0.384	0.381	1
Glia	A1BG	0.5780436209047247	-0.0644370549510907	0.178	0.214	1
Glia	PLXNA3	0.5781513018119773	-0.007278641111142098	0.192	0.143	1
Glia	NTHL1	0.5784346875207815	-0.015397171714310404	0.164	0.119	1
Glia	RPL21	0.5806405951970988	0.12166522468277008	0.986	0.952	1
Glia	CREBRF	0.5810289818220414	0.03681667875408223	0.329	0.262	1
Glia	KIF3A	0.5815979497850228	0.004020914142791293	0.164	0.119	1
Glia	CADM3	0.5839619996793406	-0.09175486360204771	0.288	0.333	1
Glia	ITGA11	0.5849552497942058	-0.010465532039661107	0.123	0.167	1
Glia	DLC1	0.5865677093857551	0.14035735769492252	0.397	0.381	1
Glia	AGO2	0.5879095148091177	-0.09421488944291012	0.164	0.19	1
Glia	ZNF292	0.5886050974876469	-0.04823381211262745	0.288	0.333	1
Glia	TEAD1	0.5890406718787964	-0.16979757060891693	0.288	0.333	1
Glia	HSPD1	0.5893553937149707	0.013202182209675839	0.342	0.262	1
Glia	SPARCL1	0.589908103468024	0.04641402448505483	0.849	0.905	1
Glia	HERPUD2	0.5906846571616073	-0.0019588644853330284	0.164	0.119	1
Glia	LAPTM4B	0.5909172044786382	-0.04597222049657085	0.11	0.143	1
Glia	OSTF1	0.5913975701942342	-0.08063334025818622	0.205	0.238	1
Glia	IVNS1ABP	0.5915072323669486	-0.07645037517020148	0.192	0.238	1
Glia	PCSK1N	0.5919708037439153	0.05334598070529284	0.123	0.167	1
Glia	P4HA1	0.5922454006583127	-0.03812542279186662	0.151	0.19	1
Glia	DENND5A	0.5933336317241253	0.07291607689938985	0.123	0.095	1
Glia	AL118516.1	0.593478480557481	0.08569894515705839	0.123	0.095	1
Glia	NASP	0.5944910147424431	-0.038521854908059316	0.233	0.167	1
Glia	ERLEC1	0.5945425273354559	0.06624938554120063	0.233	0.19	1
Glia	CMSS1	0.5950411421524953	0.06464553595922612	0.151	0.119	1
Glia	HMGN1	0.601285506351513	-0.0021427049123605713	0.329	0.262	1
Glia	RBBP6	0.6029347114623618	0.004401721458893448	0.247	0.19	1
Glia	IFIT5	0.6044845869698174	-0.10080469912196555	0.137	0.167	1
Glia	HIST1H2AC	0.605245147673029	-0.04196419909903207	0.137	0.095	1
Glia	DDX60	0.6052473577175953	-0.08043047992682817	0.11	0.143	1
Glia	RPL9	0.6054070184571574	0.03895724325319305	0.973	0.929	1
Glia	CAP1	0.6065679042329483	0.058440235227035786	0.589	0.5	1
Glia	CAMK2N1	0.6078982359247354	0.02257432203853904	0.233	0.19	1
Glia	RRAS	0.607949886001611	-0.011658849603703225	0.397	0.476	1
Glia	MGAT4C	0.6085601089378643	0.12093927183782086	0.219	0.19	1
Glia	LAMB2	0.6104903474040477	-0.023945693596353845	0.356	0.286	1
Glia	FAM217B	0.6123765737432633	-0.0339960294498553	0.11	0.143	1
Glia	GIPC1	0.6132172249628465	-0.0062461164969530025	0.247	0.19	1
Glia	SORCS1	0.6138949180704891	-0.1686474842256796	0.356	0.381	1
Glia	FZD3	0.6154627296373335	0.07848195397683508	0.151	0.119	1
Glia	GADD45G	0.6155688592213893	0.16141076689275474	0.123	0.095	1
Glia	ANXA5	0.6165057902821014	0.06166508911925739	0.808	0.833	1
Glia	MYH9	0.6165418467860604	-0.06854383690374405	0.26	0.286	1
Glia	MAP3K3	0.6174707431426931	-0.061382284956133765	0.137	0.167	1
Glia	TTC14	0.6174707431426931	-0.061382284956133765	0.137	0.167	1
Glia	KIAA1217	0.6184705462601826	-0.02128399386149349	0.329	0.381	1
Glia	FKBP9	0.61967490741259	-0.03026815933584076	0.137	0.095	1
Glia	MT1X	0.6214752934763266	-0.029060794263124357	0.37	0.405	1
Glia	CMTM3	0.6220447242781066	0.04402624875649033	0.151	0.119	1
Glia	CEBPZ	0.6230034286983173	0.03499684203709624	0.26	0.214	1
Glia	PRELP	0.6230205986535489	-0.013793322132335917	0.11	0.143	1
Glia	AC005921.2	0.6238745747918992	-0.015397171714310404	0.151	0.19	1
Glia	SPP1	0.6246220593854104	0.3590956155412157	0.685	0.738	1
Glia	TUBA1B	0.6249524150436935	-0.03879462433775327	0.726	0.762	1
Glia	ARIH1	0.62563903991645	-0.0012931593681043685	0.219	0.167	1
Glia	NR3C1	0.628597465228268	-0.022161571802852442	0.26	0.31	1
Glia	PIP4K2A	0.6307980350287401	-0.056352936551131716	0.205	0.238	1
Glia	SAMD9	0.6309239134084005	-0.08742657317578936	0.137	0.167	1
Glia	CPNE3	0.6310516666472938	-0.12322716317779792	0.466	0.476	1
Glia	RBPJ	0.6329722292484752	-0.008062647423350833	0.233	0.286	1
Glia	FGL2	0.6346400224512359	-0.06863244618119357	0.479	0.476	1
Glia	SEMA5A	0.6358591751732658	0.0551995493546156	0.151	0.119	1
Glia	CBX4	0.6359704429501389	0.0010952903614147302	0.151	0.19	1
Glia	RBMS1	0.636530691503751	-0.1131917083874	0.589	0.452	1
Glia	TSPAN11	0.6366436296395279	0.10261702971207542	0.726	0.762	1
Glia	NFIA	0.6369038714658545	0.10526603788365235	0.288	0.262	1
Glia	SPCS2	0.6373521938035583	-0.006967357061935964	0.37	0.429	1
Glia	CTSK	0.6400281134175192	0.060314650021385946	0.219	0.19	1
Glia	RASSF4	0.6403015116202434	0.029425796987640807	0.493	0.429	1
Glia	CKAP4	0.6427510230810818	0.04402624875649033	0.151	0.119	1
Glia	CPEB4	0.6427510230810818	0.04402624875649033	0.151	0.119	1
Glia	SPTAN1	0.6449198897974223	0.08500726261175762	0.384	0.357	1
Glia	LIMCH1	0.6450990031518451	-0.11095707058598359	0.233	0.262	1
Glia	CNPY3	0.645278775050673	-0.06258348630176792	0.096	0.119	1
Glia	LRP1	0.6456266087861156	0.015194214740916423	0.384	0.31	1
Glia	CYP2U1	0.6458870993820078	0.030356462480594065	0.151	0.119	1
Glia	ANXA4	0.6466089759054503	0.0015209128407068229	0.178	0.143	1
Glia	RPS8	0.6467312185327014	0.03100482076755884	0.973	0.952	1
Glia	KIAA0232	0.6469451435275364	0.028565951706805703	0.205	0.167	1
Glia	BBX	0.647491709010495	-0.032914363579114314	0.37	0.286	1
Glia	RAB31	0.648394499051362	-0.02309571479464928	0.315	0.262	1
Glia	GAPDH	0.6490563351020291	0.11005200819959349	0.849	0.857	1
Glia	ANXA3	0.6493401801990988	0.030356462480594065	0.123	0.095	1
Glia	SBSPON	0.6497884059408727	-0.12993297204498944	0.164	0.19	1
Glia	PROS1	0.6508759218105903	0.019279426141686373	0.26	0.214	1
Glia	EPB41L4A-AS1	0.6511490849056204	-0.03812542279186662	0.137	0.167	1
Glia	GRASP	0.6511659828471024	-0.07586575077471353	0.164	0.119	1
Glia	GNAI2	0.6516217472498411	0.10958569902816873	0.603	0.667	1
Glia	GTF2B	0.6528527521314467	0.009737175277858279	0.151	0.119	1
Glia	IRS2	0.6528662703063036	0.03628799780071612	0.452	0.548	1
Glia	FOXO1	0.6530501408096065	-0.08278619361928735	0.192	0.214	1
Glia	CDH13	0.6530555998777918	0.03971383191523503	0.123	0.095	1
Glia	PRICKLE2	0.6530555998777918	0.03971383191523503	0.123	0.095	1
Glia	AK6	0.6533710164681987	-0.10720472096743322	0.178	0.19	1
